num_contrato,Id,Numero,Tipo,Nombre,PorcentajeEstimado,Editable,,,,,
SIDUR-ED-18-021.1063,11257,2,1,INSTALACIONES ,NULL,0,,,,,
SIDUR-ED-18-021.1063,11258,2,2,Instalación Eléctrica,13,0,,,,,
SIDUR-ED-18-021.1063,11259,3,1,CERCO PERIMETRAL,NULL,0,,,,,
SIDUR-ED-18-021.1063,11260,3,2,Cerco Perimetral,19,0,,,,,
SIDUR-ED-18-021.1063,11261,4,1,MOBILIARIO,NULL,0,,,,,
SIDUR-ED-18-021.1063,11262,4,2,Mobiliario,28,0,,,,,
SIDUR-ED-18-062.1114,11263,1,1,GRADAS,NULL,0,,,,,
SIDUR-ED-18-062.1114,11264,1,2,Demoliciones y desmontajes,3,0,,,,,
SIDUR-ED-18-062.1114,11265,1,2,Rehabilitación de gradas,25,0,,,,,
SIDUR-ED-18-062.1114,11266,2,1,DOGOUTS,NULL,0,,,,,
SIDUR-ED-18-062.1114,11267,2,2,Rehabilitación de DogOuts,3,0,,,,,
SIDUR-ED-18-062.1114,11268,3,1,CERCO PERIMETRAL,NULL,0,,,,,
SIDUR-ED-18-062.1114,11269,3,2,Rehabilitación de cerco perimetral,24,0,,,,,
SIDUR-ED-18-062.1114,11270,4,1,BEBEDEROS,NULL,0,,,,,
SIDUR-ED-18-062.1114,11271,4,2,Rehabilitación de bebederos,3,0,,,,,
SIDUR-ED-18-062.1114,11272,5,1,CASETAS DE VIGILANCIA,NULL,0,,,,,
SIDUR-ED-18-062.1114,11273,5,2,Albañilerías,2,0,,,,,
SIDUR-ED-18-062.1114,11274,5,2,Acabados,3,0,,,,,
SIDUR-ED-18-062.1114,11275,5,2,Instalación Eléctrica,4,0,,,,,
SIDUR-ED-18-062.1114,11276,6,1,CANCHA DE FRONTON 1,NULL,0,,,,,
SIDUR-ED-18-062.1114,11277,6,2,Rehabilitación de muros,3,0,,,,,
SIDUR-ED-18-062.1114,11278,6,2,Rehabilitación de pisos,1,0,,,,,
SIDUR-ED-18-062.1114,11279,7,1,CANCHA DE FRONTON 2,NULL,0,,,,,
SIDUR-ED-18-062.1114,11280,7,2,Rehabilitación de muros,1,0,,,,,
SIDUR-ED-18-062.1114,11281,7,2,Rehabilitación de pisos,21,0,,,,,
SIDUR-ED-18-062.1114,11282,8,1,ALUMBRADO,NULL,0,,,,,
SIDUR-ED-18-062.1114,11283,8,2,Rehabilitación de Alumbrado,7,0,,,,,
SIDUR-ED-18-102.1346,11284,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-18-102.1346,11285,1,2,laboratorio,60,0,,,,,
SIDUR-ED-18-102.1346,11286,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-18-102.1346,11287,2,2,Nivelacion topografica,40,0,,,,,
SIDUR-PF-18-118.1267,11288,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-118.1267,11289,1,2,Preliminares,2,0,,,,,
SIDUR-PF-18-118.1267,11290,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-118.1267,11291,2,2,Terracerias,12,0,,,,,
SIDUR-PF-18-118.1267,11292,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-118.1267,11293,3,2,Pavimentos,56,0,,,,,
SIDUR-PF-18-118.1267,11294,4,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-118.1267,11295,4,2,Guarniciones y banquetas,8,0,,,,,
SIDUR-PF-18-118.1267,11297,5,1,SEÑALAMIEMTO,NULL,0,,,,,
SIDUR-PF-18-118.1267,11298,5,2,Señalamiento,1,0,,,,,
SIDUR-PF-18-118.1267,11299,6,1,OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-118.1267,11300,6,2,Obras complementarias,1,0,,,,,
SIDUR-PF-18-118.1267,11301,7,1,LINEA DE AGUA POTABLE Y TOMAS,NULL,0,,,,,
SIDUR-PF-18-118.1267,11302,7,2,Linea de agua potable y tomas,5,0,,,,,
SIDUR-PF-18-118.1267,11303,8,1,RED DE ATARJEAS Y DESCARGAS,NULL,0,,,,,
SIDUR-PF-18-118.1267,11304,8,2,Red de atarjeas y descargas,15,0,,,,,
SIDUR-PF-18-114.1276,11305,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-114.1276,11306,1,2,Preliminares,1,0,,,,,
SIDUR-PF-18-114.1276,11307,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-114.1276,11308,2,2,Terracerias,15,0,,,,,
SIDUR-PF-18-114.1276,11309,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-114.1276,11310,3,2,Pavimentos,62,0,,,,,
SIDUR-PF-18-114.1276,11311,4,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-114.1276,11312,4,2,Guarniciones y banquetas,4,0,,,,,
SIDUR-PF-18-114.1276,11313,5,1,SEÑALAMIEMTO,NULL,0,,,,,
SIDUR-PF-18-114.1276,11314,5,2,Señalamiento,1,0,,,,,
SIDUR-PF-18-114.1276,11315,6,1,OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-114.1276,11316,6,2,Obras complementarias,1,0,,,,,
SIDUR-PF-18-114.1276,11317,7,1,LINEA DE AGUA POTABLE Y TOMAS,NULL,0,,,,,
SIDUR-PF-18-114.1276,11318,7,2,Linea de agua potable y tomas,6,0,,,,,
SIDUR-PF-18-114.1276,11319,8,1,RED DE ATARJEAS Y DESCARGAS,NULL,0,,,,,
SIDUR-PF-18-114.1276,11320,8,2,Red de atarjeas y descargas,10,0,,,,,
SIDUR-PF-18-114.1332,11321,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-114.1332,11322,1,2,Preliminares,2,0,,,,,
SIDUR-PF-18-114.1332,11323,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-PF-18-114.1332,11324,2,2,Riego de liga,10,0,,,,,
SIDUR-PF-18-114.1332,11325,3,1,CARPETA,NULL,0,,,,,
SIDUR-PF-18-114.1332,11326,3,2,Carpeta,64,0,,,,,
SIDUR-PF-18-114.1332,11327,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-114.1332,11328,4,2,Infraestructura,4,0,,,,,
SIDUR-PF-18-114.1332,11329,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-114.1332,11330,5,2,Señalizacion,20,0,,,,,
SIDUR-ED-18-134.1358,11331,1,1,GUARNICIONES,NULL,0,,,,,
SIDUR-ED-18-134.1358,11332,1,2,Guarniciones de concreto pecho de paloma,12,0,,,,,
SIDUR-ED-18-134.1358,11333,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-ED-18-134.1358,11334,2,2,SUB BASE Y BASE,15,0,,,,,
SIDUR-ED-18-134.1358,11335,3,1,PAVIMENTO,NULL,0,,,,,
SIDUR-ED-18-134.1358,11336,3,2,Carpeta de concreto asfaltico de 5 cms,45,0,,,,,
SIDUR-ED-18-134.1358,11337,4,1,ACARREOS,NULL,0,,,,,
SIDUR-ED-18-134.1358,11338,4,2,acarreos,15,0,,,,,
SIDUR-ED-18-134.1358,11339,5,1,AGUA POTABLE,NULL,0,,,,,
SIDUR-ED-18-134.1358,11340,5,2,red de agua potable y tomas dom,5,0,,,,,
SIDUR-ED-18-134.1358,11341,6,1,ALCANTARRILLADO SANITARIO,NULL,0,,,,,
SIDUR-ED-18-134.1358,11342,6,2,Red de drenaje y descargas dom.,8,0,,,,,
SIDUR-PF-18-123.1264,11343,1,1,CALLE RIO MAYO,NULL,0,,,,,
SIDUR-PF-18-123.1264,11344,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-111.1325,11352,1,1,"PAVIMENTOS EN CALLE  VIA DOMINE, VIA CROXIS E ISMAEL MADA",NULL,0,,,,,
SIDUR-PF-18-111.1325,11353,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-111.1325,11354,1,2,TERRACERIAS,14,0,,,,,
SIDUR-PF-18-111.1325,11355,1,2,PAVIMENTOS,53,0,,,,,
SIDUR-PF-18-111.1325,11356,1,2,GUARNICIONES Y BANQUETAS,9,0,,,,,
SIDUR-PF-18-111.1325,11357,1,2,SEÑALAMIENTO,1,0,,,,,
SIDUR-PF-18-111.1325,11358,1,2,OBRAS COMPLEMENTARIAS,1,0,,,,,
SIDUR-PF-18-111.1325,11359,1,2,LINEA DE AGUA POTABLE,6,0,,,,,
SIDUR-PF-18-111.1325,11360,1,2,RED DE ATARJEAS,15,0,,,,,
SIDUR-PF-18-123.1264,11361,1,2,TERRACERIAS,11,0,,,,,
SIDUR-PF-18-123.1264,11362,1,2,PAVIMENTOS,62,0,,,,,
SIDUR-PF-18-123.1264,11363,1,2,GUARNICIONES Y BANQUETAS,12,0,,,,,
SIDUR-PF-18-123.1264,11364,1,2,SEÑALAMIENTO,1,0,,,,,
SIDUR-PF-18-123.1264,11365,1,2,OBRAS COMPLEMENTARIAS,1,0,,,,,
SIDUR-PF-18-123.1264,11366,1,2,LINEA DE AGUA POTABLE,1,0,,,,,
SIDUR-PF-18-123.1264,11367,1,2,RED DE ATARJEAS,11,0,,,,,
SIDUR-PF-18-123.1323,11368,1,1,PAVIMENTACION DE AVENIDA BENITO JUAREZ GARCIA Y CALLE FRANCISCO EUSEBIO KINO ,NULL,0,,,,,
SIDUR-PF-18-123.1323,11369,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-123.1323,11370,1,2,TERRACERIAS,12,0,,,,,
SIDUR-PF-18-123.1323,11371,1,2,PAVIMENTOS,65,0,,,,,
SIDUR-PF-18-123.1323,11372,1,2,GUARNICIONES Y BANQUETAS,13,0,,,,,
SIDUR-PF-18-123.1323,11373,1,2,SEÑALAMIENTO,1,0,,,,,
SIDUR-PF-18-123.1323,11374,1,2,OBRAS COMPLEMENTARIAS,1,0,,,,,
SIDUR-PF-18-123.1323,11375,1,2,LINEA DE AGUA POTABLE,1,0,,,,,
SIDUR-PF-18-123.1323,11376,1,2,RED DE ATARJEAS,6,0,,,,,
SIDUR-ED-17-253.1035,11377,1,1,CONSTRUCCIÓN DE OBRAS DE CONEXIÓN DEL PERIFÉRICO ORIENTE CON EL BULEVAR DE ACCESO AL FRACCIONAMIENTO LOMAS DE ANZA,NULL,0,,,,,
SIDUR-ED-17-253.1035,11378,1,2,TERRACERIAS,30,0,,,,,
SIDUR-ED-17-253.1035,11379,1,2,PAVIMENTOS,37,0,,,,,
SIDUR-ED-17-253.1035,11380,1,2,ESTRUCTURA PLUVIAL EP01,11,0,,,,,
SIDUR-ED-17-253.1035,11384,1,2,ESTRUCTURA PLUVIAL EP02,6,0,,,,,
SIDUR-ED-17-253.1035,11385,1,2,BORDILLOS DE CONCRETO,2,0,,,,,
SIDUR-ED-17-253.1035,11386,1,2,SEÑALAMIENTO,13,0,,,,,
SIDUR-ED-17-253.1035,11387,1,2,LIMPIEZA DE LA OBRA,1,0,,,,,
SIDUR-ED-18-108.1248,11388,1,1,"ELABORAC. DE PROY. EJEC. PARA LINEA DE CONDUCC., ALIMENTAC. Y TANQUE EN EL PIAT",NULL,0,,,,,
SIDUR-ED-18-108.1248,11389,1,2,RECOPILACION DE INFORMACION Y ESTUDIO DE GEOTECNIA,25,0,,,,,
SIDUR-ED-18-108.1248,11390,1,2,"REVISION, ANALISIS Y DISEÑO DE LINEA Y EQUIPO",40,0,,,,,
SIDUR-ED-18-108.1248,11391,1,2,"PROYECTO ESTRUCTURAL, PLANOS DEFINITIVOS E INFORME FINAL",35,0,,,,,
SIDUR-PF-18-103.1253,11392,1,1,PRELIMINARES Y TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-103.1253,11393,1,2,"trazo, corte en cajón subrasante, base hid. y acarreos",26,0,,,,,
SIDUR-PF-18-103.1253,11394,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-103.1253,11395,2,2,riegos y carpeta,40,0,,,,,
SIDUR-PF-18-103.1253,11396,3,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-103.1253,11397,3,2,"guarniciones, cunetas, dentellones y banquetas",16,0,,,,,
SIDUR-PF-18-103.1253,11398,4,1,SEÑALIZACION Y OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-103.1253,11399,4,2,"señalamiento horizontal, vertical, posos y cajas",1,0,,,,,
SIDUR-PF-18-103.1253,11400,5,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-103.1253,11401,5,2,agua potable y alcantarillado,17,0,,,,,
SIDUR-PF-18-103.1257,11402,1,1,PRELIMINARES Y TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-103.1257,11403,1,2,"trazo, corte en cajón subrasante, base hid. y acarreos",22,0,,,,,
SIDUR-PF-18-103.1257,11404,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-103.1257,11405,2,2,riegos y carpeta,35,0,,,,,
SIDUR-PF-18-103.1257,11406,3,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-103.1257,11407,3,2,"guarniciones, cunetas, dentellones y banquetas",15,0,,,,,
SIDUR-PF-18-103.1257,11408,4,1,SEÑALIZACION Y OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-103.1257,11409,4,2,"señalamiento horizontal, vertical, posos y cajas",1,0,,,,,
SIDUR-PF-18-103.1257,11410,5,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-103.1257,11411,5,2,agua potable y alcantarillado,27,0,,,,,
SIDUR-PF-18-133.1362,11412,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-133.1362,11413,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-PF-18-133.1362,11414,3,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-133.1362,11415,4,1,CARPETA ASFALTICA,NULL,0,,,,,
SIDUR-PF-18-133.1362,11416,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-099.1279,11419,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-099.1279,11420,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-099.1279,11421,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-099.1279,11422,2,2,TERRACERIAS,14,0,,,,,
SIDUR-PF-18-099.1279,11423,3,1,PAVIMENTO,NULL,0,,,,,
SIDUR-PF-18-099.1279,11424,3,2,PAVIMENTO,75,0,,,,,
SIDUR-PF-18-099.1279,11425,4,1,GUARNICIONES Y BANQUETA,NULL,0,,,,,
SIDUR-PF-18-099.1279,11426,4,2,GUARNICIONES Y BANQUETA,6,0,,,,,
SIDUR-PF-18-099.1279,11427,5,1,TOMAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-099.1279,11428,5,2,TOMAS DOMICILIARIAS,1,0,,,,,
SIDUR-PF-18-099.1279,11429,6,1,DESCARGAS,NULL,0,,,,,
SIDUR-PF-18-099.1279,11430,6,2,DESCARGAS,3,0,,,,,
SIDUR-PF-18-074.1291,11431,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-074.1291,11432,1,2,"barridos, acarreos y producto ASI",9,0,,,,,
SIDUR-PF-18-074.1291,11433,2,1,BACHEOS Y RIEGOS,NULL,0,,,,,
SIDUR-PF-18-074.1291,11434,2,2,"riegos, bacheos, base hidraulica",10,0,,,,,
SIDUR-PF-18-074.1291,11435,3,1,CARPETAS,NULL,0,,,,,
SIDUR-PF-18-074.1291,11436,3,2,carpetas en bacheos y microcarpeta,50,0,,,,,
SIDUR-PF-18-074.1291,11437,4,1,INFRAESTRUCTURA Y SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-074.1291,11439,4,2,infraestructura y señalizacion,31,0,,,,,
SIDUR-ED-18-188.1488,11440,1,1,OBRA DE CONTINGENCIA,NULL,0,,,,,
SIDUR-ED-18-188.1488,11442,1,2,OBRA DE CONTINGENCIA,18,0,,,,,
SIDUR-ED-18-188.1488,11443,2,1,ESTRUCTURA DE SALIDA DE OBRA DE CONTINGENCIA,NULL,0,,,,,
SIDUR-ED-18-188.1488,11444,2,2,ESTRUCTURA DE SALIDA DE O. DE C.,10,0,,,,,
SIDUR-ED-18-188.1488,11445,3,1,PANTALLA DE CONCRETO EN CAJA DE SALIDA,NULL,0,,,,,
SIDUR-ED-18-188.1488,11446,3,2,PANTALLA DE CONCRETO EN C. DE S.,1,0,,,,,
SIDUR-ED-18-188.1488,11447,4,1,ELECTRICO,NULL,0,,,,,
SIDUR-ED-18-188.1488,11448,4,2,ELECTRICO,63,0,,,,,
SIDUR-ED-18-188.1488,11449,5,1,VARIOS,NULL,0,,,,,
SIDUR-ED-18-188.1488,11450,5,2,VARIOS,8,0,,,,,
SIDUR-PF-18-158.1401,11452,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-158.1401,11453,1,2,"TÉCNICO SUPERVISOR, EQUIPO DE LABORATORIO, VEHICULO",67,0,,,,,
SIDUR-PF-18-158.1401,11454,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-158.1401,11455,2,2,"INGENIERO TOPO GRAFO, EQUIPO DE TOPOGRAFIA",33,0,,,,,
SIDUR-PF-18-158.1418,11456,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-158.1418,11457,1,2,"TECNICO SUPERVISOR, EQUIPO DE LABORATORIO, VEHICULO",100,0,,,,,
SIDUR-PF-18-158.1424,11458,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-158.1424,11459,1,2,"TECNICO SUPERVISOR, EQUIPO DE LABORATORIO, VEHICULO",82,0,,,,,
SIDUR-PF-18-158.1424,11460,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-158.1424,11461,2,2,"INGENIERO TOPO GRAFO, EQUIPO DE TOPOGRAFIA",18,0,,,,,
SIDUR-PF-18-153.1383,11462,1,1,topografa,NULL,1,,,,,
SIDUR-PF-18-099.1286,11463,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-099.1286,11464,1,2,PRELIMINARES,7,0,,,,,
SIDUR-PF-18-099.1286,11465,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-099.1286,11466,2,2,TERRACERIAS,11,0,,,,,
SIDUR-PF-18-099.1286,11467,3,1,PAVIMENTO,NULL,0,,,,,
SIDUR-PF-18-099.1286,11468,3,2,PAVIMENTO,64,0,,,,,
SIDUR-PF-18-099.1286,11469,4,1,OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-099.1286,11470,4,2,OBRAS COMPLEMENTARIAS,1,0,,,,,
SIDUR-PF-18-099.1286,11471,5,1,LINEA DE AGUA POTABLE,NULL,0,,,,,
SIDUR-PF-18-099.1286,11472,5,2,TOMAS DOMICILIARIAS,2,0,,,,,
SIDUR-PF-18-099.1286,11473,6,1,RED DE ATARJEAS ,NULL,0,,,,,
SIDUR-PF-18-099.1286,11474,1,2,DESCARGAS,7,0,,,,,
SIDUR-PF-18-099.1286,11475,5,2,GUARNICIONES Y BANQUETA,8,0,,,,,
SIDUR-PF-18-119.1343,11476,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-119.1343,11477,1,2,"barridos, acarreos y producto ASI",11,0,,,,,
SIDUR-PF-18-119.1343,11478,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-119.1343,11479,2,2,"cortes, demoliciones, riegos, plantilla y base hidraulica",12,0,,,,,
SIDUR-PF-18-119.1343,11480,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-119.1343,11481,3,2,"fresados,carpetas y losas",41,0,,,,,
SIDUR-PF-18-119.1343,11482,4,1,INFRAESTRUCTURA Y SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-119.1343,11483,4,2,renivelaciones de posos y valvulas y pintura,9,0,,,,,
SIDUR-PF-18-119.1343,11484,5,1,ALUMBRADO PUBLICO,NULL,0,,,,,
SIDUR-PF-18-119.1343,11485,5,2,baja tension,27,0,,,,,
SIDUR-PF-18-099.1306,11486,25,1,PRELIMINARES,NULL,1,0,,,,
SIDUR-PF-18-099.1306,11487,26,1,PRELIMINARES,NULL,1,,,,,
SIDUR-PF-18-099.1306,11488,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-099.1306,11489,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-099.1306,11490,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-099.1306,11491,2,2,TERRACERIAS,10,0,,,,,
SIDUR-PF-18-099.1306,11492,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-099.1306,11493,3,2,PAVIMENTO,69,0,,,,,
SIDUR-PF-18-099.1306,11494,4,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-099.1306,11495,4,2,GUARNICIONES Y BANQUETA,6,0,,,,,
SIDUR-PF-18-099.1306,11496,5,1,OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-099.1306,11497,5,2,0BRAS COMPLEMENTARIAS,1,0,,,,,
SIDUR-PF-18-099.1306,11498,6,1,LINEA DE AGUA POTABLE,NULL,0,,,,,
SIDUR-PF-18-099.1306,11499,6,2,LINEA DE AGUA POTABLE,2,0,,,,,
SIDUR-PF-18-099.1306,11500,7,1,TOMAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-099.1306,11501,7,2,TOMAS DOMICILIARIAS,2,0,,,,,
SIDUR-PF-18-099.1306,11502,8,1,RED DE ATARJEAS ,NULL,0,,,,,
SIDUR-PF-18-099.1306,11503,8,2,RED DE ATARJEAS,6,0,,,,,
SIDUR-PF-18-099.1306,11504,9,1,DESCARGAS,NULL,0,,,,,
SIDUR-PF-18-099.1306,11505,9,2,DESCARGAS,3,0,,,,,
SIDUR-PF-18-112.1260,11506,1,1,PRELIMINARES Y TERRACERIAS (CALLE 9),NULL,0,,,,,
SIDUR-PF-18-112.1260,11507,1,2,"trazo, corte en cajón subrasante, base hid. y acarreos",16,0,,,,,
SIDUR-PF-18-112.1260,11508,2,1,PAVIMENTOS (CALLE 9),NULL,0,,,,,
SIDUR-PF-18-112.1260,11509,2,2,carpetas,30,0,,,,,
SIDUR-PF-18-112.1260,11510,3,1,GUARNICIONES Y BANQUETAS (CALLE 9),NULL,0,,,,,
SIDUR-PF-18-112.1260,11511,3,2,banquetas y guarniciones,8,0,,,,,
SIDUR-PF-18-112.1260,11512,4,1,REDES AGUA Y ALCANTARILLADO (CALLE 9),NULL,0,,,,,
SIDUR-PF-18-112.1260,11513,4,2,agua potable y alcantarillado,14,0,,,,,
SIDUR-PF-18-112.1260,11514,5,1,PRELIMINARES Y TERRACERIAS (CALLE 7),NULL,0,,,,,
SIDUR-PF-18-112.1260,11515,5,2,"trazo, corte en cajón subrasante, base hid. y acarreos",7,0,,,,,
SIDUR-PF-18-112.1260,11516,6,1,PAVIMENTOS (CALLE 7),NULL,0,,,,,
SIDUR-PF-18-112.1260,11517,6,2,carpetas,14,0,,,,,
SIDUR-PF-18-112.1260,11518,7,1,GUARNICIONES Y BANQUETAS (CALLE 7),NULL,0,,,,,
SIDUR-PF-18-112.1260,11519,7,2,banquetas y guarniciones,4,0,,,,,
SIDUR-PF-18-112.1260,11520,8,1,REDES AGUA Y ALCANTARILLADO (CALLE 7),NULL,0,,,,,
SIDUR-PF-18-112.1260,11521,8,2,agua potable y alcantarillado,6,0,,,,,
SIDUR-PF-18-112.1260,11522,9,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-PF-18-112.1260,11523,9,2,"señalamiento horizontal, vertical, posos y cajas",1,0,0,,,,
SIDUR-PF-18-074.1302,11541,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-074.1302,11542,1,2,"barridos, acarreos y producto ASI",10,0,,,,,
SIDUR-PF-18-074.1302,11543,2,1,BACHEOS Y RIEGOS,NULL,0,,,,,
SIDUR-PF-18-074.1302,11544,2,2,"cortes, demoliciones, riegos, plantilla y base hidraulica",11,0,,,,,
SIDUR-PF-18-074.1302,11545,3,1,CARPETAS,NULL,0,,,,,
SIDUR-PF-18-074.1302,11546,3,2,carpetas,54,0,,,,,
SIDUR-PF-18-074.1302,11547,4,1,INFRAESTRUCTURA Y SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-074.1302,11548,4,2,renivelaciones de posos y valvulas y pintura,25,0,,,,,
SIDURED-18-137.1359,11549,27,1,TRANSPORTE DE EQUIPO DE PERFORACION,NULL,1,,,,,
SIDURED-18-137.1359,11550,1,1,TRANSPORTE DE EQUIPO DE PERFORACION,NULL,0,,,,,
SIDURED-18-137.1359,11551,1,2,TRANSPORTE DE EQUIPO DE PERFORACION,3,0,,,,,
SIDURED-18-137.1359,11552,2,1,INSTALACION Y DESINTALACION DE EQUIPO ,NULL,0,,,,,
SIDURED-18-137.1359,11553,2,2,INSTALACION Y DESINTALACION DE EQUIPO,1,0,,,,,
SIDURED-18-137.1359,11554,3,1,"PERFORACION DE , SUMINISTRO Y COLOCACION DE TUBO PVC, DESARROLLO Y AFORO",NULL,0,,,,,
SIDURED-18-137.1359,11557,3,2,"PERFORACION SUMINISTRO Y COLOCACION DE TUBO, DESARROLLO Y AFORO",96,0,,,,,
SIDUR-PF-18-133.1362,11565,1,2,PRELIMINARES,24,0,,,,,
SIDUR-PF-18-133.1362,11566,2,2,RIEGO DE LIGA,11,0,,,,,
SIDUR-PF-18-133.1362,11567,3,2,INFRAESTRUCTURA,2,0,,,,,
SIDUR-PF-18-133.1362,11568,4,2,CARPETA ASFALTICA,53,0,,,,,
SIDUR-PF-18-133.1362,11569,5,2,SEÑALAMIENTO,10,0,,,,,
SIDUR-PF-18-131.1360,11570,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-131.1360,11571,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-PF-18-131.1360,11572,3,1,CARPETA,NULL,0,,,,,
SIDUR-PF-18-131.1360,11573,4,1,INFRAESTRUCTURA ,NULL,0,,,,,
SIDUR-PF-18-131.1360,11574,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-131.1360,11575,1,2,PRELIMINARES,16,0,,,,,
SIDUR-PF-18-131.1360,11576,2,2,RIEGO DE LIGA,10,0,,,,,
SIDUR-PF-18-131.1360,11577,3,2,CARPETA ASFALTICA,63,0,,,,,
SIDUR-PF-18-131.1360,11578,4,2,INFRAESTRUCTURA,3,0,,,,,
SIDUR-PF-18-131.1360,11579,5,2,SEÑALIZACION ,8,0,,,,,
SIDUR-PF-18-139.1335,11580,1,1,PRELIMINARES EN CAMPO DE BEISBOL,NULL,0,,,,,
SIDUR-PF-18-139.1335,11581,1,2,Terracerias,10,0,,,,,
SIDUR-PF-18-139.1335,11582,1,2,Estructura de Campo de Beisbol,14,0,,,,,
SIDUR-PF-18-139.1335,11583,1,2,Riegos,4,0,,,,,
SIDUR-PF-18-139.1335,11584,2,1,PRELIMINARES EN ANDADOR Y BULLPEN,NULL,0,,,,,
SIDUR-PF-18-139.1335,11585,2,2,Terracerias,1,0,,,,,
SIDUR-PF-18-139.1335,11586,2,2,Estructura de Andador y Bullpen,1,0,,,,,
SIDUR-PF-18-139.1335,11587,2,2,Riegos,1,0,,,,,
SIDUR-PF-18-139.1335,11588,3,1,ANDADOR,NULL,0,,,,,
SIDUR-PF-18-139.1335,11589,3,2,Construcción de andador,6,0,,,,,
SIDUR-PF-18-139.1335,11590,4,1,PASTO,NULL,0,,,,,
