id,num_contrato,fecha,fecha_dictamen,referencia,observaciones,tipo,fecha_inicio,fecha_termino,nuevo_objecto,tipo_monto,importe,iva_importe,total_convenio,num_fianza,fecha_fianza,afianzadora,monto_fianza
347,SIDUR-PF-16-355.370,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-355 CELEBRADO ENTRE LAS PARTES EL 21 DE OCTUBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
348,SIDUR-PF-16-336.372,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-336 CELEBRADO ENTRE LAS PARTES EL 21 DE OCTUBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
349,SIDUR-PF-16-409.385,23/01/2017,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-409 CELEBRADO ENTRE LAS PARTES EL 12 DE DICIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
350,SIDUR-PF-16-358.381,02/12/2016,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 32 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-358 CELEBRADO ENTRE LAS PARTES EL 25 DE OCTUBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 02 DE DICIEMBRE DE 2016 AL 01 DE MARZO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,02/12/2016,01/03/2017,,,,,,,,,
351,SIDUR-PF-16-358.381,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-358 CELEBRADO ENTRE LAS PARTES EL 25 DE OCTUBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
352,SIDUR-ED-16-005.51,20/01/2017,,C4,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-005 CELEBRADO ENTRE LAS PARTES EL 24 DE FEBRERO DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017,,,,,,,,
353,SIDUR-ED-16-006.57,20/01/2017,,C5,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-006 CELEBRADO ENTRE LAS PARTES EL 11 DE MARZO DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017,,,,,,,,
354,SIDUR-ED-16-015.59,20/01/2017,,C3,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-015 CELEBRADO ENTRE LAS PARTES EL 12 DE ABRIL DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017,,,,,,,,
355,SIDUR-ED-16-014.58,20/01/2017,,C3,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-014 CELEBRADO ENTRE LAS PARTES EL 08 DE ABRIL DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017",OB,,, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE ,,,,,,,,
356,SIDUR-ED-16-017.62,26/01/2017,,C5,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-017 CELEBRADO ENTRE LAS PARTES EL 13 DE ABRIL DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-004 EMITIDO POR LA SECRETARÃ­A DE HACIENDA DEL ESTADO CON FECHA 26 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-004 EMITIDO POR LA SECRETARÃ­A DE HACIENDA DEL ESTADO CON FECHA 26 DE ENERO DE 2017,,,,,,,,
357,SIDUR-ED-16-041.140,20/01/2017,,C5,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-041 CELEBRADO ENTRE LAS PARTES EL 13 DE MAYO DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017,,,,,,,,
358,SIDUR-ED-16-042.127,20/01/2017,,C4,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-042 CELEBRADO ENTRE LAS PARTES EL 13 DE MAYO DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017",OB,,, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-013 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 20 DE ENERO DE 2017,,,,,,,,
359,SIDUR-PF-16-402.494,23/01/2017,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, EL ANTICIPO Y LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-402 CELEBRADO ENTRE LAS PARTES EL 26 DE DICIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-006 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-006 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
360,SIDUR-PF-16-341.397,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-341 CELEBRADO ENTRE LAS PARTES EL 10 DE OCTUBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-008 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-008 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
361,SIDUR-PF-16-330.384,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-330 CELEBRADO ENTRE LAS PARTES EL 07 DE OCTUBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
362,SIDUR-ED-16-378.433,23/01/2017,,C1,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-378 CELEBRADO ENTRE LAS PARTES EL 11 DE NOVIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-FAFEF-17-R-002 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,, SERÃ¡N CON CARGO AL OFICIO NO. SH-FAFEF-17-R-002 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
363,SIDUR-ED-16-250.365,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-250 CELEBRADO ENTRE LAS PARTES EL 12 DE AGOSTO DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-FAFEF-17-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-FAFEF-17-R-001 EMITIDO POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
364,SIDUR-PF-16-300.398,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-300 CELEBRADO ENTRE LAS PARTES EL 21 DE SEPTIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-008 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-008 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
365,SIDUR-ED-16-210.356,26/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-210 CELEBRADO ENTRE LAS PARTES EL 27 DE JUNIO DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-004 EMITIDO POR LA SECRETARÃ­A DE HACIENDA DEL ESTADO CON FECHA 26 DE ENERO DE 2017",OB,,, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-004 EMITIDO POR LA SECRETARÃ­A DE HACIENDA DEL ESTADO CON FECHA 26 DE ENERO DE 2017,,,,,,,,
366,SIDUR-PF-16-293.418,26/11/2016,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 54 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-293 CELEBRADO ENTRE LAS PARTES EL 26 DE SEPTIEMBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 26 DE NOVIEMBRE DE 2016 AL 25 DE MARZO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,26/11/2016,25/03/2017,,,,,,,,,
367,SIDUR-PF-16-293.418,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-293 CELEBRADO ENTRE LAS PARTES EL 26 DE SEPTIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-005 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-005 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
368,SIDUR-PF-16-301.427,29/11/2016,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 62 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-301 CELEBRADO ENTRE LAS PARTES EL 22 DE SEPTIEMBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 29 DE NOVIEMBRE DE 2016 AL 26 DE FEBRERO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,29/11/2016,26/02/2017,,,,,,,,,
369,SIDUR-PF-16-301.427,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-301 CELEBRADO ENTRE LAS PARTES EL 22 DE SEPTIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-005 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-005 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
370,SIDUR-PF-16-302.406,26/11/2016,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 59 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-302 CELEBRADO ENTRE LAS PARTES EL 21 DE SEPTIEMBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 26 DE NOVIEMBRE DE 2016 AL 23 DE FEBRERO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,26/11/2016,23/02/2017,,,,,,,,,
371,SIDUR-PF-16-302.406,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-302 CELEBRADO ENTRE LAS PARTES EL 21 DE SEPTIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-005 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-005 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
372,SIDUR-PF-16-370.364,23/01/2017,,C3,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-370 CELEBRADO ENTRE LAS PARTES EL 02 DE NOVIEMBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-004 POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-004 POR SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
373,SIDUR-PF-16-364.373,18/11/2016,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 15 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-364 CELEBRADO ENTRE LAS PARTES EL 26 DE OCTUBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 18 DE NOVIEMBRE DE 2016 AL 15 DE FEBRERO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,18/11/2016,15/02/2017,,,,,,,,,
374,SIDUR-PF-16-364.373,23/01/2017,,C2,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-PF-16-364 CELEBRADO ENTRE LAS PARTES EL 26 DE OCTUBRE DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-NC-17-R-009 EMITIDO POR LA SECRETARIA DE HACIENDA DEL ESTADO CON FECHA 23 DE ENERO DE 2017,,,,,,,,
375,SIDUR-ED-16-013.52,13/12/2016,,C2,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EL MONTO DEL CONTRATO NO. SIDUR-ED-16-013 CELEBRADO ENTRE LAS PARTES EL 01 DE ABRIL DE 2016, EN LA CANTIDAD DE $12Â´659,062.51 (SON: DOCE MILLONES SEISCIENTOS CINCUENTA Y NUEVE MIL SESENTA Y DOS PESOS 51/100 M.N.). POR LO ANTERIOR, EL NUEVO IMPORTE DEL CONTRATO ES DE $167Â´505,393.87 (SON: CIENTO SESENTA Y SIETE MILLONES QUINIENTOS CINCO MIL TRESCIENTOS NOVENTA Y TRES PESOS 87/100 M.N.), INCLUYE EL I.V.A. EL INCREMENTO EN EL MONTO MATERIA DEL PRESENTE CONVENIO REPRESENTA APROXIMADAMENTE UN 8.18% RESPECTO DEL MONTO DEL CONTRATO ORIGINAL;Â€ŒLA CONTRATISTAÂ€ EXPRESA SU CONFORMIDAD CON LAS MODIFICACIONES A QUE SE CONTRAE LAS CLÃ¡USULAS ANTERIORES Y SE OBLIGA A INICIAR LOS TRABAJOS MATERIA DEL PRESENTE CONTRATO ADICIONAL EL 23 DE MAYO DE 2016, A TERMINARLOS EL 08 DE FEBRERO DE 2017",BOTH,23/05/2016,08/02/2017,,AM,10912984.92,1746077.59,12659062.51,3789-01343-4,13/12/2016,ASERTA,1265906.25
376,SIDUR-ED-16-013.52,26/01/2017,,C3,"A PARTIR DE LA FECHA DEL PRESENTE CONVENIO, LAS ESTIMACIONES PENDIENTES DE PAGO, Y SUBSECUENTES EN SU CASO, POR CONCEPTO DE TRABAJOS REALIZADOS DERIVADAS DEL CONTRATO NO. SIDUR-ED-16-013 CELEBRADO ENTRE LAS PARTES EL 01 DE ABRIL DE 2016, SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-004 EMITIDO POR LA SECRETARÃ­A DE HACIENDA DEL ESTADO CON FECHA 26 DE ENERO DE 2017",OB,,,SERÃ¡N CON CARGO AL OFICIO NO. SH-ED-17-R-004 EMITIDO POR LA SECRETARÃ­A DE HACIENDA DEL ESTADO CON FECHA 26 DE ENERO DE 2017,,,,,,,,
377,SIDUR-PF-16-370.364,24/01/2017,,C4,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 15 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-370 CELEBRADO ENTRE LAS PARTES EL 02 DE NOVIEMBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 26 DE NOVIEMBRE DE 2016 AL 23 DE FEBRERO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO.",PL,26/11/2016,23/02/2017,,,,,,,,,
378,SIDUR-PF-16-355.370,31/01/2017,,C3,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 15 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-PF-16-355 CELEBRADO ENTRE LAS PARTES EL 21 DE OCTUBRE DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 10 DE NOVIEMBRE DE 2016 AL 22 DE FEBRERO DE 2017, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,10/11/2016,22/02/2017,,,,,,,,,
379,SIDUR-ED-16-115.155,01/08/2016,,C1,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN INCREMENTAR EN 22 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-ED-16-115 CELEBRADO ENTRE LAS PARTES EL 06 DE MAYO DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 06 DE MAYO DE 2016 AL 25 DE AGOSTO DE 2016, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,06/05/2016,25/08/2016,,,,,,,,,
380,SIDUR-ED-16-115.155,25/09/2016,,C2,"MEDIANTE ESTE INSTRUMENTO LAS PARTES CONVIENEN DIFERIR EN 45 DÃ­AS NATURALES EL PERÃ­ODO DE EJECUCIÃ³N DEL CONTRATO NO. SIDUR-ED-16-115 CELEBRADO ENTRE LAS PARTES EL 06 DE MAYO DE 2016, POR LO QUE EL NUEVO PERÃ­ODO DE EJECUCIÃ³N SERÃ¡ DEL 06 DE MAYO DE 2016 AL 09 DE OCTUBRE DE 2016, DE ACUERDO AL PROGRAMA DE EJECUCIÃ³N QUE FIRMADO POR LAS PARTES SE INTEGRA AL PRESENTE DOCUMENTO FORMANDO PARTE INTEGRAL DEL MISMO",PL,06/05/2016,09/10/2016,,,,,,,,,
